166277431,20170102,230550,3001
168807223,20170102,230554,3001
168762087,20170102,230603,3001
169495883,20170102,230603,3001
169542042,20170102,230612,3001
166214342,20170102,230607,3001
169784993,20170102,230640,3001
161135527,20170102,230647,3001
165642144,20170102,230702,3001
160634013,20170102,230720,3001
166589366,20170102,230720,3001
167011882,20170102,230739,3001
168938116,20170102,230800,3001
168993298,20170102,230806,3001
37877581,20170102,230809,3001
164081553,20170102,230810,3001
170035035,20170102,230811,3001
161248695,20170102,230828,3001
168758088,20170102,230856,3001
169009352,20170102,230910,3001
168603374,20170102,230911,3001
169009352,20170102,230922,3001
168894952,20170102,230940,3001
168894952,20170102,230937,3001
168894952,20170102,230938,3001
170082406,20170102,230950,3001
168320576,20170102,231000,3001
170149726,20170102,231032,3001
168532236,20170102,231030,3001
160759131,20170102,231048,3001
169815731,20170102,231046,3001
169506814,20170102,231115,3001
168652246,20170102,231122,3001
163136151,20170102,231119,3001
169506814,20170102,231130,3001
168462006,20170102,231219,3001
168607603,20170102,231225,3001
168900153,20170102,231246,3001
169610670,20170102,231314,3001
165889636,20170102,231338,3001
169388112,20170102,231337,3001
165889636,20170102,231359,3001
169752063,20170102,231405,3001
168991830,20170102,231434,3001
169093793,20170102,231455,3001
169779965,20170102,231453,3001
168674369,20170102,231503,3001
169309385,20170102,231458,3001
161428349,20170102,231516,3001
168862382,20170102,231521,3001
166589366,20170102,231555,3001
168717052,20170102,231556,3001
168717052,20170102,231556,3001
168603374,20170102,231609,3001
159542798,20170102,231615,3001
168503066,20170102,231639,3001
167318068,20170102,231648,3001
165813120,20170102,231708,3001
169954539,20170102,231723,3001
160567368,20170102,231720,3001
168993982,20170102,231731,3001
169562446,20170102,231741,3001
168681141,20170102,231750,3001
168354973,20170102,231744,3001
168428990,20170102,231811,3001
169734654,20170102,231851,3001
168462006,20170102,231851,3001
169101081,20170102,231908,3001
167432867,20170102,231907,3001
168603403,20170102,231922,3001
166381811,20170102,231931,3001
169712272,20170102,231931,3001
169193473,20170102,231940,3001
169349061,20170102,231949,3001
167895899,20170102,231950,3001
166780405,20170102,231955,3001
168993298,20170102,232041,3001
169299651,20170102,232048,3001
168908625,20170102,232110,3001
160759131,20170102,232111,3001
164871785,20170102,232119,3001
168440902,20170102,232201,3001
169767749,20170102,232213,3001
168483341,20170102,232223,3001
169902169,20170102,232249,3001
167469658,20170102,232309,3001
169504082,20170102,232323,3001
163136151,20170102,232329,3001
105910837,20170102,232341,3001
169271991,20170102,232341,3001
169543664,20170102,232335,3001
166002217,20170102,232348,3001
169249073,20170102,232358,3001
37877581,20170102,232356,3001
169180073,20170102,232423,3001
164618880,20170102,232436,3001
166326238,20170102,232505,3001
166820688,20170102,232501,3001
169280043,20170102,232507,3001
169528596,20170102,232512,3001
168852635,20170102,232513,3001
161025715,20170102,232526,3001
168907484,20170102,232539,3001
170101665,20170102,232543,3001
159215265,20170102,232629,3001
169324814,20170102,232635,3001
169547893,20170102,232631,3001
163218958,20170102,232644,3001
166589366,20170102,232706,3001
164618880,20170102,232707,3001
166253796,20170102,232729,3001
169270728,20170102,232752,3001
169476435,20170102,232822,3001
169467872,20170102,232854,3001
168817454,20170102,232858,3001
167360872,20170102,232906,3001
168898876,20170102,232920,3001
169056777,20170102,232923,3001
169205635,20170102,232914,3001
169712272,20170102,232937,3001
169822488,20170102,232940,3001
166277431,20170102,233014,3001
166876896,20170102,233021,3001
165889636,20170102,233031,3001
163218958,20170102,233116,3001
169014410,20170102,233136,3001
169686316,20170102,233138,3001
169027873,20170102,233138,3001
167237824,20170102,233208,3001
169769180,20170102,233245,3001
168334625,20170102,233253,3001
165716084,20170102,233259,3001
166874995,20170102,233322,3001
169223718,20170102,233329,3001
169290888,20170102,233356,3001
165813120,20170102,233417,3001
168762087,20170102,233420,3001
169408766,20170102,233424,3001
168567737,20170102,233443,3001
168037956,20170102,233516,3001
168839345,20170102,233530,3001
164023843,20170102,233521,3001
168802393,20170102,233538,3001
168160331,20170102,233601,3001
168268586,20170102,233614,3001
168292841,20170102,233615,3001
169297262,20170102,233621,3001
168643854,20170102,233622,3001
169978474,20170102,233650,3001
168607603,20170102,233645,3001
168365684,20170102,233708,3001
161428349,20170102,233715,3001
168374914,20170102,233730,3001
168160331,20170102,233727,3001
166947560,20170102,233757,3001
170150551,20170102,233801,3001
169587887,20170102,233806,3001
166807525,20170102,233848,3001
169500850,20170102,233845,3001
166589366,20170102,233933,3001
169297262,20170102,234015,3001
162182375,20170102,234009,3001
169886112,20170102,234041,3001
169576097,20170102,234058,3001
166239869,20170102,234105,3001
169303551,20170102,234101,3001
170047729,20170102,234135,3001
161248695,20170102,234137,3001
168775041,20170102,234134,3001
169229989,20170102,234135,3001
168268586,20170102,234130,3001
161248695,20170102,234145,3001
168117423,20170102,234145,3001
167815004,20170102,234144,3001
161248695,20170102,234140,3001
168957204,20170102,234153,3001
169575094,20170102,234151,3001
161248695,20170102,234149,3001
168374914,20170102,234215,3001
169357068,20170102,234211,3001
167347475,20170102,234231,3001
169562446,20170102,234254,3001
166791667,20170102,234326,3001
170104938,20170102,234313,3001
167350688,20170102,234314,3001
166497656,20170102,234328,3001
161862797,20170102,234339,3001
170030536,20170102,234347,3001
166820688,20170102,234403,3001
166820688,20170102,234403,3001
166820688,20170102,234410,3001
168727396,20170102,234426,3001
166657199,20170102,234421,3001
168662765,20170102,234438,3001
169815731,20170102,234440,3001
168418820,20170102,234554,3001
168396651,20170102,234622,3001
167252423,20170102,234638,3001
166697203,20170102,234648,3001
161700059,20170102,234704,3001
167252423,20170102,234709,3001
161550927,20170102,234748,3001
169297262,20170102,234746,3001
168384579,20170102,234803,3001
163653332,20170102,234756,3001
165610176,20170102,234809,3001
168869725,20170102,234812,3001
165963875,20170102,234827,3001
170082406,20170102,234832,3001
168524787,20170102,234855,3001
169562446,20170102,234914,3001
169562446,20170102,234919,3001
170147077,20170102,234931,3001
169562446,20170102,234926,3001
169562446,20170102,234930,3001
169562446,20170102,234927,3001
169562446,20170102,234940,3001
169742424,20170102,234940,3001
169535532,20170102,234945,3001
159932964,20170102,234952,3001
169716666,20170102,234956,3001
162182375,20170102,235000,3001
170079565,20170102,235009,3001
161300676,20170102,235014,3001
168184198,20170102,235039,3001
167727258,20170102,235050,3001
168603403,20170102,235051,3001
168581197,20170102,235107,3001
161094496,20170102,235114,3001
165934586,20170102,235111,3001
169467872,20170102,235156,3001
169569499,20170102,235205,3001
164706580,20170102,235213,3001
163684935,20170102,235212,3001
166756648,20170102,235226,3001
163906708,20170102,235244,3001
169799148,20170102,235310,3001
169642893,20170102,235353,3001
167341441,20170102,235413,3001
166886270,20170102,235443,3001
169097350,20170102,235442,3001
166947560,20170102,235524,3001
168643854,20170102,235517,3001
169982904,20170102,235602,3001
168954454,20170102,235621,3001
164416870,20170102,235634,3001
140664020,20170102,235634,3001
164416870,20170102,235640,3001
164416870,20170102,235646,3001
164416870,20170102,235656,3001
164416870,20170102,235649,3001
164416870,20170102,235650,3001
168617331,20170102,235649,3001
164416870,20170102,235651,3001
164416870,20170102,235650,3001
169779965,20170102,235658,3001
164618880,20170102,235712,3001
164416870,20170102,235709,3001
164416870,20170102,235718,3001
164416870,20170102,235725,3001
164416870,20170102,235742,3001
167011882,20170102,235744,3001
169712272,20170102,235812,3001
160065995,20170102,235842,3001
167826186,20170102,235915,3001
165717351,20170102,235916,3001
168268586,20170102,235919,3001
170150442,20170102,235925,3001
169508994,20170102,235931,3001
130107374,20170103,8,0
168861924,20170103,5,0
166858339,20170103,8,0
163970813,20170103,6,0
164796377,20170103,2,0
168087197,20170103,7,0
165254827,20170103,0,0
170076900,20170103,7,0
166228707,20170103,2,0
153357222,20170103,4,0
153357222,20170103,4,0
164043835,20170103,5,0
137550375,20170103,1,0
155128874,20170103,1,0
167220191,20170103,1,0
160050229,20170103,0,0
165090708,20170103,6,0
155044555,20170103,4,0
163754754,20170103,3,0
159910383,20170103,6,0
164350027,20170103,1,0
140346485,20170103,8,0
167778387,20170103,6,0
153500252,20170103,7,0
150125609,20170103,5,0
169361677,20170103,1,0
170047124,20170103,6,0
166102429,20170103,4,0
166942182,20170103,5,0
149784729,20170103,4,0
164503744,20170103,3,0
157478611,20170103,1,0
163866051,20170103,21,0
163847514,20170103,21,0
163578696,20170103,20,0
167333653,20170103,23,0
158730063,20170103,21,0
168583476,20170103,21,0
163858928,20170103,22,0
150384285,20170103,12,0
169678755,20170103,24,0
163457143,20170103,21,0
163330332,20170103,15,0
165547635,20170103,18,0
163371702,20170103,19,0
146555425,20170103,15,0
163958328,20170103,12,0
162969767,20170103,24,0
165934493,20170103,12,0
145088170,20170103,16,0
160196532,20170103,23,0
169297373,20170103,15,0
166352027,20170103,17,0
167307552,20170103,16,0
162538090,20170103,20,0
140395200,20170103,19,0
156527276,20170103,9,0
168233039,20170103,16,0
155041933,20170103,19,0
168980848,20170103,17,0
157888927,20170103,14,0
160649131,20170103,24,0
166701408,20170103,23,0
142935348,20170103,20,0
160739979,20170103,14,0
166701408,20170103,22,0
168806689,20170103,21,0
170075717,20170103,9,0
164224958,20170103,9,0
166725563,20170103,22,0
164100148,20170103,18,0
153532333,20170103,22,0
170096573,20170103,13,0
142037868,20170103,13,0
159982700,20170103,22,0
152027487,20170103,19,0
169526864,20170103,13,0
168102567,20170103,13,0
157693790,20170103,22,0
163296479,20170103,14,0
164476872,20170103,12,0
170102499,20170103,21,0
163368912,20170103,26,0
151452960,20170103,25,0
130107374,20170103,25,0
154899239,20170103,31,0
169208616,20170103,31,0
166228707,20170103,25,0
155677576,20170103,26,0
131877162,20170103,33,0
164285213,20170103,26,0
168277592,20170103,30,0
149700058,20170103,33,0
153178969,20170103,26,0
167615918,20170103,27,0
161784044,20170103,32,0
169738141,20170103,33,0
163853573,20170103,33,0
164941369,20170103,25,0
162119041,20170103,27,0
167895850,20170103,30,0
164917187,20170103,32,0
149880751,20170103,28,0
164307599,20170103,28,0
170150573,20170103,26,0
167664044,20170103,28,0
137287418,20170103,24,0
131877162,20170103,2,0
156520002,20170103,32,0
150308235,20170103,30,0
168907146,20170103,33,0
163853573,20170103,1,0
168907146,20170103,2,0
166977127,20170103,9,0
167516366,20170103,8,0
160178812,20170103,5,0
140924586,20170103,8,0
159978926,20170103,5,0
170040331,20170103,4,0
129601853,20170103,44,0
144528916,20170103,43,0
167516366,20170103,39,0
123165488,20170103,41,0
165713493,20170103,42,0
157577400,20170103,41,0
170040331,20170103,36,0
164810155,20170103,41,0
166532748,20170103,41,0
165547450,20170103,38,0
164254295,20170103,42,0
167084466,20170103,44,0
163531249,20170103,37,0
169520334,20170103,44,0
152072044,20170103,38,0
123976491,20170103,38,0
140086156,20170103,35,0
150578282,20170103,34,0
165837933,20170103,42,0
152878495,20170103,39,0
159978926,20170103,36,0
150105445,20170103,34,0
169588256,20170103,37,0
156343472,20170103,41,0
135069723,20170103,35,0
165547450,20170103,37,0
159030053,20170103,34,0
160178812,20170103,36,0
160178812,20170103,36,0
155741343,20170103,42,0
149154106,20170103,38,0
166977127,20170103,40,0
163233509,20170103,35,0
159572760,20170103,38,0
155531365,20170103,43,0
151013122,20170103,40,0
139463830,20170103,45,0
166570892,20170103,44,0
169763509,20170103,40,0
165837933,20170103,11,0
123976491,20170103,7,0
163912701,20170103,16,0
169979250,20170103,19,0
157293569,20170103,19,0
166248855,20170103,23,0
166877969,20170103,18,0
149571211,20170103,16,0
168756727,20170103,17,0
151806036,20170103,23,0
166818693,20170103,23,0
170102901,20170103,15,0
162765641,20170103,18,0
164222564,20170103,45,0
167970779,20170103,52,0
167614703,20170103,52,0
162765641,20170103,49,0
169459562,20170103,50,0
151420689,20170103,50,0
166115109,20170103,45,0
154494109,20170103,46,0
154552080,20170103,49,0
167012955,20170103,21,0
168323136,20170103,18,0
159940375,20170103,18,0
170102901,20170103,46,0
168323136,20170103,49,0
140924586,20170103,50,0
166877969,20170103,49,0
169678610,20170103,48,0
167441344,20170103,17,0
168756727,20170103,48,0
164837903,20170103,46,0
169930468,20170103,46,0
162803003,20170103,46,0
167012955,20170103,52,0
153595282,20170103,49,0
150354025,20170103,47,0
130942240,20170103,48,0
167441344,20170103,48,0
149571211,20170103,47,0
164070496,20170103,45,0
170151949,20170103,46,0
166556209,20170103,54,0
169979250,20170103,51,0
161884189,20170103,45,0
143920759,20170103,45,0
166572714,20170103,47,0
157293569,20170103,50,0
167760960,20170103,53,0
164695581,20170103,46,0
163912701,20170103,47,0
163634522,20170103,45,0
166316506,20170103,53,0
162271063,20170103,47,0
166248855,20170103,54,0
168791105,20170103,53,0
158665662,20170103,48,0
151806036,20170103,54,0
154480755,20170103,54,0
140090862,20170103,48,0
160470085,20170103,54,0
169193293,20170103,25,0
159978926,20170103,27,0
169863734,20170103,25,0
157293569,20170103,31,0
168299392,20170103,32,0
169526906,20170103,33,0
162265705,20170103,55,0
167139130,20170103,55,0
155705991,20170103,58,0
128696046,20170103,57,0
170080457,20170103,102,0
169871609,20170103,58,0
170080457,20170103,30,0
170009746,20170103,102,0
165281675,20170103,101,0
167681361,20170103,100,0
170150317,20170103,57,0
164148541,20170103,100,0
168836361,20170103,103,0
169863734,20170103,56,0
166385124,20170103,101,0
170151958,20170103,101,0
167130759,20170103,103,0
170133595,20170103,29,0
163311322,20170103,59,0
147151791,20170103,59,0
170133595,20170103,101,0
166818693,20170103,55,0
159220149,20170103,56,0
150210963,20170103,107,0
130847231,20170103,114,0
136570437,20170103,56,0
152174096,20170103,114,0
155213430,20170103,56,0
165369408,20170103,110,0
163761589,20170103,106,0
157930205,20170103,56,0
160470085,20170103,110,0
128429424,20170103,56,0
169193293,20170103,56,0
163957120,20170103,107,0
166935988,20170103,110,0
152175309,20170103,105,0
169412839,20170103,101,0
161375030,20170103,58,0
169317210,20170103,100,0
169871609,20170103,27,0
157293569,20170103,102,0
165620258,20170103,55,0
169991124,20170103,33,0
169433653,20170103,30,0
165620258,20170103,24,0
170009746,20170103,31,0
170080879,20170103,100,0
167615791,20170103,27,0
170080879,20170103,28,0
169317210,20170103,28,0
170144541,20170103,59,0
169433653,20170103,101,0
169412839,20170103,29,0
170144541,20170103,27,0
159978926,20170103,58,0
124554329,20170103,59,0
163311322,20170103,27,0
159940375,20170103,59,0
170151958,20170103,29,0
127575385,20170103,100,0
155270226,20170103,100,0
160836973,20170103,109,0
151384670,20170103,105,0
167615791,20170103,58,0
166483916,20170103,113,0
134652089,20170103,108,0
166709371,20170103,113,0
139112132,20170103,111,0
164474233,20170103,57,0
166371242,20170103,114,0
156501904,20170103,105,0
168299392,20170103,103,0
158475554,20170103,106,0
169526906,20170103,104,0
167966504,20170103,110,0
158258074,20170103,112,0
169195845,20170103,57,0
166884332,20170103,57,0
161872789,20170103,114,0
165901084,20170103,105,0
161466569,20170103,57,0
158025885,20170103,112,0
165670247,20170103,105,0
169860305,20170103,106,0
148329378,20170103,105,0
162896188,20170103,57,0
166392532,20170103,57,0
156873147,20170103,108,0
169451035,20170103,109,0
164736573,20170103,113,0
169991124,20170103,104,0
161993427,20170103,114,0
163065493,20170103,103,0
150401255,20170103,110,0
166595714,20170103,108,0
156235729,20170103,109,0
161235389,20170103,113,0
167564908,20170103,112,0
146407763,20170103,107,0
169860305,20170103,35,0
166935988,20170103,38,0
163761589,20170103,35,0
160924209,20170103,118,0
157478611,20170103,119,0
148062366,20170103,118,0
161969583,20170103,118,0
168456247,20170103,120,0
146324479,20170103,118,0
164665937,20170103,120,0
167839426,20170103,124,0
169493658,20170103,115,0
163137287,20170103,123,0
167731598,20170103,117,0
169097347,20170103,121,0
167320094,20170103,125,0
168404921,20170103,115,0
162032480,20170103,121,0
164222564,20170103,122,0
153374596,20170103,120,0
166303072,20170103,118,0
163868256,20170103,115,0
170044772,20170103,118,0
151372927,20170103,125,0
146998308,20170103,124,0
144160139,20170103,121,0
169451035,20170103,37,0
163363763,20170103,115,0
166125914,20170103,123,0
142070551,20170103,119,0
167451327,20170103,123,0
154720217,20170103,117,0
165812235,20170103,121,0
167086373,20170103,124,0
146998308,20170103,124,0
170150228,20170103,121,0
158913879,20170103,117,0
166709371,20170103,41,0
169870016,20170103,117,0
167505700,20170103,114,0
156450096,20170103,120,0
169785787,20170103,117,0
169936510,20170103,116,0
167505700,20170103,43,0
161235389,20170103,42,0
169269937,20170103,100,0
147727536,20170103,102,0
161489606,20170103,125,0
165205548,20170103,132,0
132835360,20170103,125,0
170079602,20170103,131,0
164382812,20170103,132,0
164377632,20170103,126,0
168231297,20170103,127,0
164377632,20170103,55,0
159888434,20170103,132,0
164781358,20170103,126,0
168993223,20170103,132,0
134958678,20170103,125,0
151384670,20170103,132,0
169269937,20170103,132,0
167835663,20170103,126,0
169936510,20170103,45,0
156450096,20170103,49,0
160924209,20170103,47,0
167640120,20170103,103,0
169785787,20170103,46,0
155705991,20170103,129,0
154041076,20170103,132,0
153762062,20170103,134,0
167879713,20170103,131,0
169376212,20170103,127,0
170097629,20170103,127,0
154576257,20170103,127,0
168192195,20170103,128,0
169923711,20170103,132,0
129981168,20170103,126,0
169396395,20170103,129,0
163993505,20170103,127,0
167582624,20170103,59,0
155616574,20170103,129,0
169476077,20170103,130,0
169472092,20170103,128,0
139046491,20170103,131,0
152180297,20170103,130,0
169604550,20170103,133,0
152416556,20170103,129,0
169856431,20170103,132,0
166945464,20170103,102,0
159888434,20170103,101,0
169472092,20170103,128,0
167451327,20170103,52,0
168778297,20170103,53,0
144160139,20170103,50,0
169923711,20170103,100,0
166945464,20170103,133,0
167884430,20170103,133,0
169396395,20170103,57,0
169793523,20170103,58,0
147727536,20170103,133,0
160094057,20170103,133,0
169476077,20170103,59,0
169793523,20170103,131,0
161309756,20170103,130,0
166209452,20170103,130,0
167839426,20170103,53,0
168233071,20170103,134,0
169686818,20170103,131,0
167582624,20170103,130,0
168778297,20170103,106,0
161809677,20170103,114,0
161103991,20170103,108,0
148031607,20170103,106,0
169230998,20170103,112,0
157310393,20170103,134,0
168714251,20170103,142,0
165914777,20170103,137,0
168376914,20170103,138,0
153941129,20170103,137,0
123288158,20170103,134,0
149965157,20170103,144,0
167454053,20170103,137,0
158066120,20170103,138,0
166757218,20170103,134,0
154081299,20170103,141,0
149154106,20170103,137,0
148031607,20170103,137,0
170007382,20170103,144,0
164405625,20170103,136,0
167640120,20170103,134,0
160790891,20170103,141,0
169523623,20170103,142,0
155153530,20170103,144,0
157783168,20170103,135,0
166064066,20170103,139,0
170133595,20170103,139,0
168778297,20170103,137,0
168505022,20170103,138,0
167603863,20170103,141,0
169921967,20170103,137,0
165911815,20170103,136,0
159467430,20170103,138,0
165281675,20170103,141,0
168916497,20170103,138,0
166789026,20170103,144,0
168551736,20170103,144,0
166901374,20170103,139,0
161103991,20170103,140,0
164282787,20170103,143,0
169230998,20170103,143,0
145007240,20170103,143,0
165051766,20170103,143,0
169395894,20170103,143,0
164406634,20170103,137,0
168331244,20170103,138,0
165406274,20170103,140,0
167603863,20170103,109,0
158066120,20170103,107,0
168505022,20170103,106,0
144021877,20170103,140,0
169921967,20170103,106,0
163951873,20170103,140,0
167659309,20170103,140,0
146998308,20170103,135,0
129211884,20170103,135,0
159467430,20170103,107,0
168376914,20170103,107,0
163401430,20170103,141,0
160770853,20170103,111,0
167454053,20170103,106,0
160770853,20170103,143,0
165051766,20170103,110,0
169523623,20170103,111,0
170133595,20170103,107,0
168309704,20170103,142,0
164406634,20170103,105,0
160768953,20170103,137,0
149398130,20170103,142,0
123440356,20170103,153,0
161842571,20170103,153,0
169136899,20170103,150,0
147401654,20170103,149,0
170151978,20170103,150,0
159211757,20170103,149,0
164133228,20170103,149,0
169283358,20170103,149,0
168495271,20170103,147,0
151080702,20170103,117,0
162219851,20170103,149,0
167724413,20170103,145,0
163761589,20170103,146,0
158272936,20170103,146,0
163343190,20170103,154,0
169970698,20170103,154,0
167565171,20170103,146,0
164283188,20170103,154,0
161809677,20170103,145,0
162844293,20170103,148,0
168170409,20170103,148,0
169608960,20170103,148,0
161109214,20170103,147,0
151080702,20170103,148,0
163657760,20170103,147,0
164199254,20170103,148,0
169829897,20170103,147,0
136501040,20170103,154,0
161046730,20170103,145,0
163115903,20170103,150,0
166731075,20170103,150,0
170151980,20170103,153,0
168208932,20170103,150,0
163903813,20170103,154,0
169970698,20170103,118,0
155245910,20170103,145,0
169960112,20170103,145,0
123440356,20170103,119,0
161046730,20170103,114,0
150188544,20170103,145,0
163761589,20170103,115,0
166484091,20170103,153,0
169283358,20170103,117,0
168170409,20170103,117,0
157228180,20170103,153,0
164466995,20170103,151,0
157638025,20170103,154,0
166512230,20170103,148,0
151591326,20170103,155,0
162219851,20170103,118,0
161939404,20170103,151,0
149359556,20170103,148,0
151080702,20170103,148,0
158416295,20170103,153,0
163903813,20170103,123,0
170151978,20170103,119,0
165451812,20170103,124,0
169435500,20170103,156,0
158025885,20170103,155,0
136891473,20170103,159,0
163340095,20170103,158,0
148945744,20170103,159,0
164873809,20170103,155,0
169720308,20170103,201,0
155705991,20170103,155,0
168914872,20170103,201,0
165912153,20170103,158,0
154754689,20170103,156,0
169397218,20170103,156,0
151844807,20170103,202,0
159586381,20170103,131,0
131899364,20170103,200,0
153307126,20170103,201,0
158637119,20170103,157,0
167091242,20170103,134,0
159586381,20170103,202,0
164527086,20170103,205,0
165451812,20170103,155,0
157816790,20170103,202,0
169614119,20170103,201,0
162194124,20170103,157,0
170151981,20170103,156,0
168848005,20170103,133,0
163340095,20170103,126,0
130810514,20170103,157,0
164527086,20170103,133,0
134679069,20170103,157,0
128805300,20170103,200,0
159210249,20170103,201,0
168912882,20170103,200,0
164576575,20170103,158,0
142917839,20170103,200,0
167288015,20170103,204,0
159192494,20170103,203,0
161418707,20170103,155,0
168085150,20170103,204,0
159210249,20170103,201,0
148880741,20170103,202,0
166485447,20170103,204,0
170151981,20170103,125,0
168848005,20170103,204,0
168912882,20170103,129,0
154256681,20170103,203,0
166724833,20170103,201,0
168970521,20170103,140,0
166241074,20170103,139,0
162159643,20170103,137,0
159305021,20170103,140,0
137936534,20170103,206,0
144618953,20170103,214,0
167489408,20170103,144,0
162159643,20170103,209,0
164636469,20170103,213,0
152831436,20170103,213,0
161260235,20170103,213,0
163799452,20170103,207,0
169836519,20170103,210,0
161656902,20170103,213,0
162517465,20170103,206,0
140070134,20170103,209,0
162298091,20170103,206,0
145967350,20170103,209,0
157181416,20170103,208,0
166241074,20170103,210,0
169928675,20170103,206,0
138166847,20170103,208,0
166180549,20170103,212,0
154438495,20170103,209,0
170067413,20170103,208,0
169874656,20170103,212,0
169325796,20170103,214,0
157228684,20170103,212,0
167828241,20170103,210,0
164174028,20170103,209,0
170067413,20170103,209,0
162442601,20170103,208,0
146493482,20170103,205,0
167488539,20170103,211,0
163149823,20170103,210,0
154136888,20170103,213,0
167091242,20170103,205,0
165313806,20170103,208,0
168970521,20170103,212,0
145766686,20170103,213,0
168149903,20170103,209,0
159305021,20170103,213,0
168687928,20170103,211,0
166120075,20170103,205,0
155616574,20170103,206,0
169533495,20170103,206,0
169928675,20170103,134,0
168687928,20170103,139,0
166180549,20170103,141,0
163049323,20170103,134,0
145766686,20170103,142,0
154894058,20170103,214,0
167573314,20170103,212,0
165313806,20170103,136,0
161260235,20170103,141,0
165519489,20170103,136,0
154711946,20170103,212,0
163049323,20170103,206,0
169836519,20170103,138,0
165519489,20170103,208,0
169389553,20170103,210,0
164247424,20170103,219,0
164646826,20170103,147,0
164181057,20170103,145,0
155362843,20170103,221,0
169935206,20170103,216,0
168619211,20170103,221,0
169548163,20170103,219,0
165230768,20170103,219,0
168094669,20170103,215,0
169395894,20170103,223,0
149537320,20170103,225,0
154461160,20170103,218,0
162408706,20170103,217,0
165184670,20170103,222,0
161796214,20170103,218,0
156270711,20170103,215,0
167217852,20170103,215,0
163641082,20170103,215,0
164646826,20170103,219,0
144261029,20170103,215,0
167456594,20170103,221,0
169798038,20170103,225,0
168759347,20170103,215,0
164158281,20170103,215,0
166146631,20170103,220,0
145415182,20170103,219,0
169879705,20170103,224,0
133943356,20170103,220,0
168088585,20170103,215,0
167377930,20170103,218,0
163326480,20170103,223,0
167489408,20170103,215,0
144519833,20170103,217,0
169246088,20170103,221,0
166258232,20170103,220,0
168877574,20170103,221,0
168344069,20170103,224,0
127602565,20170103,221,0
164973171,20170103,222,0
160655643,20170103,221,0
168627076,20170103,221,0
169798038,20170103,153,0
162808740,20170103,216,0
167335766,20170103,151,0
164181057,20170103,216,0
165184670,20170103,151,0
144590524,20170103,216,0
151443550,20170103,216,0
162297636,20170103,215,0
169879705,20170103,153,0
159403253,20170103,215,0
168088585,20170103,144,0
167217852,20170103,144,0
168459584,20170103,216,0
169756139,20170103,217,0
168700158,20170103,215,0
168877574,20170103,150,0
127602565,20170103,150,0
169548163,20170103,148,0
166258232,20170103,148,0
161439522,20170103,223,0
165449396,20170103,223,0
128988698,20170103,222,0
167335766,20170103,222,0
158598007,20170103,159,0
161904366,20170103,200,0
168864477,20170103,159,0
153859499,20170103,159,0
164119425,20170103,228,0
148867968,20170103,228,0
147433141,20170103,233,0
158368790,20170103,233,0
165368351,20170103,233,0
169388009,20170103,225,0
170150885,20170103,234,0
170042785,20170103,233,0
141940447,20170103,234,0
163706293,20170103,227,0
